,store_id,amount,year_month,datetime
13280,451,2967142.8571428573,2018-06,2018-06-25
13281,451,2663214.285714286,2018-07,2018-07-25
13282,451,2520071.4285714286,2018-08,2018-08-25
13283,451,3547142.8571428573,2018-09,2018-09-25
13284,451,3453057.1428571427,2018-10,2018-10-25
13285,451,4531142.857142857,2018-11,2018-11-25
13286,451,8020428.571428572,2018-12,2018-12-25
13287,451,5367428.571428572,2019-01,2019-01-25
13288,451,6250285.714285715,2019-02,2019-02-25
13289,452,710657.1428571428,2017-02,2017-02-25
13290,452,783371.4285714285,2017-03,2017-03-25
13291,452,716000.0,2017-04,2017-04-25
13292,452,768428.5714285715,2017-05,2017-05-25
13293,452,650714.2857142857,2017-06,2017-06-25
13294,452,767571.4285714285,2017-07,2017-07-25
13295,452,663571.4285714286,2017-08,2017-08-25
13296,452,679142.8571428572,2017-09,2017-09-25
13297,452,621285.7142857143,2017-10,2017-10-25
13298,452,655857.1428571428,2017-11,2017-11-25
13299,452,759714.2857142857,2017-12,2017-12-25
13300,452,655000.0,2018-01,2018-01-25
13301,452,758142.8571428572,2018-02,2018-02-25
13302,452,648714.2857142857,2018-03,2018-03-25
13303,452,688857.1428571428,2018-04,2018-04-25
13304,452,720571.4285714285,2018-05,2018-05-25
13305,452,653285.7142857143,2018-06,2018-06-25
13306,452,713714.2857142857,2018-07,2018-07-25
13307,452,839142.8571428572,2018-08,2018-08-25
13308,452,667428.5714285715,2018-09,2018-09-25
13309,452,626000.0,2018-10,2018-10-25
13310,452,482571.4285714286,2018-11,2018-11-25
13311,452,724714.2857142858,2018-12,2018-12-25
13312,452,580571.4285714285,2019-01,2019-01-25
13313,452,680000.0,2019-02,2019-02-25
13314,454,978000.0,2017-04,2017-04-25
13315,454,1118000.0,2017-05,2017-05-25
13316,454,834828.5714285715,2017-06,2017-06-25
13317,454,1073428.5714285714,2017-07,2017-07-25
13318,454,1387928.5714285714,2017-08,2017-08-25
13319,454,1283785.7142857143,2017-09,2017-09-25
13320,454,1663571.4285714286,2017-10,2017-10-25
13321,454,960571.4285714285,2017-11,2017-11-25
13322,454,1028650.0,2017-12,2017-12-25
13323,454,1221928.5714285714,2018-01,2018-01-25
13324,454,1370428.5714285714,2018-02,2018-02-25
13325,454,824285.7142857143,2018-03,2018-03-25
13326,454,980571.4285714285,2018-04,2018-04-25
13327,454,1169642.857142857,2018-05,2018-05-25
13328,454,1039857.1428571428,2018-06,2018-06-25
13329,454,1002214.2857142857,2018-07,2018-07-25
13330,454,1163071.4285714286,2018-08,2018-08-25
13331,454,994642.8571428572,2018-09,2018-09-25
13332,454,384285.7142857143,2018-10,2018-10-25
13333,454,306285.7142857143,2018-11,2018-11-25
13334,454,502142.85714285716,2018-12,2018-12-25
13335,454,139142.85714285716,2019-01,2019-01-25
13336,454,478428.5714285714,2019-02,2019-02-25
13337,455,227571.42857142855,2016-06,2016-06-25
13338,455,280571.4285714286,2016-07,2016-07-25
13339,455,295000.0,2016-08,2016-08-25
13340,455,208428.57142857142,2016-09,2016-09-25
13341,455,239857.14285714284,2016-10,2016-10-25
13342,455,185571.42857142855,2016-11,2016-11-25
13343,455,103428.57142857142,2016-12,2016-12-25
13344,455,163300.0,2017-01,2017-01-25
13345,455,168000.0,2017-02,2017-02-25
13346,455,188571.42857142858,2017-03,2017-03-25
13347,455,268000.0,2017-04,2017-04-25
13348,455,420857.14285714284,2017-05,2017-05-25
13349,455,288714.2857142857,2017-06,2017-06-25
13350,455,304857.14285714284,2017-07,2017-07-25
13351,455,362285.71428571426,2017-08,2017-08-25
13352,455,316857.14285714284,2017-09,2017-09-25
13353,455,219285.7142857143,2017-10,2017-10-25
13354,455,182000.0,2017-11,2017-11-25
13355,455,214428.57142857142,2017-12,2017-12-25
13356,455,263428.5714285714,2018-01,2018-01-25
13357,455,280000.0,2018-02,2018-02-25
13358,455,201428.57142857142,2018-03,2018-03-25
13359,455,230000.0,2018-04,2018-04-25
13360,455,306428.5714285714,2018-05,2018-05-25
13361,455,434857.14285714284,2018-06,2018-06-25
13362,455,275000.0,2018-07,2018-07-25
13363,455,326285.71428571426,2018-08,2018-08-25
13364,455,262428.5714285714,2018-09,2018-09-25
13365,455,220714.2857142857,2018-10,2018-10-25
13366,455,248642.85714285713,2018-11,2018-11-25
13367,455,210000.0,2018-12,2018-12-25
13368,455,188428.57142857142,2019-01,2019-01-25
13369,455,155571.42857142858,2019-02,2019-02-25
13370,456,1730014.2857142857,2016-06,2016-06-25
13371,456,2692085.714285714,2016-07,2016-07-25
13372,456,2630100.0,2016-08,2016-08-25
13373,456,1241300.0,2016-09,2016-09-25
13374,456,2139000.0,2016-10,2016-10-25
13375,456,1955414.2857142857,2016-11,2016-11-25
13376,456,1624985.714285714,2016-12,2016-12-25
13377,456,1386314.2857142857,2017-01,2017-01-25
13378,456,1602914.2857142857,2017-02,2017-02-25
13379,456,1454985.714285714,2017-03,2017-03-25
13380,456,1723628.5714285714,2017-04,2017-04-25
13381,456,3225685.714285714,2017-05,2017-05-25
13382,456,2018042.857142857,2017-06,2017-06-25
13383,456,2909828.5714285714,2017-07,2017-07-25
13384,456,2245228.5714285714,2017-08,2017-08-25
13385,456,1889714.2857142857,2017-09,2017-09-25
13386,456,1359000.0,2017-10,2017-10-25
13387,456,1289142.857142857,2017-11,2017-11-25
13388,456,1781542.857142857,2017-12,2017-12-25
13389,456,1264628.5714285714,2018-01,2018-01-25
13390,456,2060414.2857142857,2018-02,2018-02-25
13391,456,1703371.4285714284,2018-03,2018-03-25
13392,456,1634800.0,2018-04,2018-04-25
13393,456,1960971.4285714284,2018-05,2018-05-25
13394,456,2140542.857142857,2018-06,2018-06-25
13395,456,3403728.5714285714,2018-07,2018-07-25
13396,456,1534328.5714285714,2018-08,2018-08-25
13397,456,1808342.857142857,2018-09,2018-09-25
13398,456,705957.1428571428,2018-10,2018-10-25
13399,456,978785.7142857142,2018-11,2018-11-25
13400,456,1423842.857142857,2018-12,2018-12-25
13401,456,1153100.0,2019-01,2019-01-25
13402,456,1895157.1428571427,2019-02,2019-02-25
13403,458,292785.71428571426,2016-06,2016-06-25
13404,458,500857.14285714284,2016-07,2016-07-25
13405,458,334571.4285714286,2016-08,2016-08-25
13406,458,155000.0,2016-09,2016-09-25
13407,458,208714.2857142857,2016-10,2016-10-25
13408,458,301142.85714285716,2016-11,2016-11-25
13409,458,191142.85714285713,2016-12,2016-12-25
13410,458,204857.14285714287,2017-01,2017-01-25
13411,458,208857.14285714284,2017-02,2017-02-25
13412,458,148571.42857142855,2017-03,2017-03-25
13413,458,289571.4285714286,2017-04,2017-04-25
13414,458,488428.5714285714,2017-05,2017-05-25
13415,458,256571.42857142855,2017-06,2017-06-25
13416,458,227142.85714285713,2017-07,2017-07-25
13417,458,205714.2857142857,2017-08,2017-08-25
13418,458,173428.57142857142,2017-09,2017-09-25
13419,458,93142.85714285713,2017-10,2017-10-25
13420,458,120714.28571428571,2017-11,2017-11-25
13421,458,243000.0,2017-12,2017-12-25
13422,458,116428.57142857142,2018-01,2018-01-25
13423,458,115785.71428571429,2018-02,2018-02-25
13424,458,113428.57142857142,2018-03,2018-03-25
13425,458,147000.0,2018-04,2018-04-25
13426,458,79000.0,2018-05,2018-05-25
13427,458,214428.57142857142,2018-06,2018-06-25
13428,458,163000.0,2018-07,2018-07-25
13429,458,314928.5714285714,2018-08,2018-08-25
13430,458,172571.42857142858,2018-09,2018-09-25
13431,458,174714.2857142857,2018-10,2018-10-25
13432,458,87571.42857142857,2018-11,2018-11-25
13433,458,168857.14285714284,2018-12,2018-12-25
13434,458,153428.57142857142,2019-01,2019-01-25
13435,458,197000.0,2019-02,2019-02-25
13436,459,589714.2857142857,2016-07,2016-07-25
13437,459,1086857.142857143,2016-08,2016-08-25
13438,459,1101157.142857143,2016-09,2016-09-25
13439,459,1127142.8571428573,2016-10,2016-10-25
13440,459,961428.5714285715,2016-11,2016-11-25
13441,459,856571.4285714286,2016-12,2016-12-25
13442,459,1182428.5714285714,2017-01,2017-01-25
13443,459,815285.7142857143,2017-02,2017-02-25
13444,459,1050000.0,2017-03,2017-03-25
13445,459,707142.8571428572,2017-04,2017-04-25
13446,459,922428.5714285715,2017-05,2017-05-25
13447,459,1055142.8571428573,2017-06,2017-06-25
13448,459,650214.2857142858,2017-07,2017-07-25
13449,459,1107857.142857143,2017-08,2017-08-25
13450,459,996857.1428571428,2017-09,2017-09-25
13451,459,737714.2857142858,2017-10,2017-10-25
13452,459,1193357.142857143,2017-11,2017-11-25
13453,459,804714.2857142858,2017-12,2017-12-25
13454,459,880857.142857143,2018-01,2018-01-25
13455,459,532142.8571428572,2018-02,2018-02-25
13456,459,839285.7142857143,2018-03,2018-03-25
13457,459,756714.2857142858,2018-04,2018-04-25
13458,459,730714.2857142858,2018-05,2018-05-25
13459,459,1069714.285714286,2018-06,2018-06-25
13460,459,401285.7142857143,2018-07,2018-07-25
13461,459,265285.7142857143,2018-08,2018-08-25
13462,459,103571.42857142857,2018-11,2018-11-25
13463,459,1448857.142857143,2018-12,2018-12-25
13464,459,1850000.0,2019-01,2019-01-25
13465,459,1811428.5714285716,2019-02,2019-02-25
13466,460,1389515.4285714286,2016-10,2016-10-25
13467,460,1823042.8571428573,2016-11,2016-11-25
13468,460,2273585.714285714,2016-12,2016-12-25
13469,460,1821485.7142857143,2017-01,2017-01-25
13470,460,1272428.5714285714,2017-02,2017-02-25
13471,460,199128.57142857142,2017-03,2017-03-25
13472,460,5985.714285714286,2017-04,2017-04-25
13473,460,468357.14285714284,2017-06,2017-06-25
13474,460,1058742.8571428573,2017-07,2017-07-25
13475,460,16571.428571428572,2017-08,2017-08-25
13476,460,18714.285714285717,2017-09,2017-09-25
13477,460,98221.42857142857,2017-12,2017-12-25
13478,460,78285.71428571429,2018-01,2018-01-25
13479,460,13042.857142857143,2018-02,2018-02-25
13480,460,11714.285714285714,2018-03,2018-03-25
13481,460,2714.285714285714,2018-04,2018-04-25
13482,460,4285.714285714285,2018-05,2018-05-25
13483,460,7785.714285714285,2018-06,2018-06-25
13484,460,2214.285714285714,2018-07,2018-07-25
13485,460,2690557.1428571427,2018-08,2018-08-25
13486,460,2310557.1428571427,2018-09,2018-09-25
13487,460,2120385.714285714,2018-10,2018-10-25
13488,460,2566071.4285714286,2018-11,2018-11-25
13489,460,2331728.714285714,2018-12,2018-12-25
13490,460,1767714.5714285714,2019-01,2019-01-25
13491,460,1560200.0,2019-02,2019-02-25
13492,461,933357.1428571428,2016-06,2016-06-25
13493,461,992142.8571428572,2016-07,2016-07-25
13494,461,987357.1428571428,2016-08,2016-08-25
13495,461,1028430.0,2016-09,2016-09-25
13496,461,486714.28571428574,2016-10,2016-10-25
13497,461,1323571.4285714286,2016-11,2016-11-25
13498,461,1387071.4285714286,2016-12,2016-12-25
13499,461,1219000.0,2017-01,2017-01-25
13500,461,1058857.142857143,2017-02,2017-02-25
13501,461,1761428.5714285714,2017-03,2017-03-25
13502,461,1366500.0,2017-04,2017-04-25
13503,461,1229214.2857142857,2017-05,2017-05-25
13504,461,1323142.857142857,2017-06,2017-06-25
13505,461,1414571.4285714286,2017-07,2017-07-25
13506,461,1525000.0,2017-08,2017-08-25
13507,461,1592357.142857143,2017-09,2017-09-25
13508,461,1359285.7142857143,2017-10,2017-10-25
13509,461,832571.4285714285,2017-11,2017-11-25
13510,461,1812785.7142857143,2017-12,2017-12-25
13511,461,1335142.857142857,2018-01,2018-01-25
13512,461,1356000.0,2018-02,2018-02-25
13513,461,1488714.2857142857,2018-03,2018-03-25
13514,461,1067214.2857142857,2018-04,2018-04-25
13515,461,1354571.4285714286,2018-05,2018-05-25
13516,461,909785.7142857143,2018-06,2018-06-25
13517,461,769571.4285714285,2018-07,2018-07-25
13518,461,652714.2857142857,2018-08,2018-08-25
13519,461,1523500.0,2018-09,2018-09-25
13520,461,1388642.857142857,2018-10,2018-10-25
13521,461,1236428.5714285714,2018-11,2018-11-25
13522,461,1269071.4285714286,2018-12,2018-12-25
13523,461,497571.4285714286,2019-01,2019-01-25
13524,461,453928.5714285714,2019-02,2019-02-25
13525,462,391000.0,2016-06,2016-06-25
13526,462,526428.5714285715,2016-07,2016-07-25
13527,462,577571.4285714285,2016-08,2016-08-25
13528,462,615714.2857142857,2016-09,2016-09-25
13529,462,863004.2857142857,2016-10,2016-10-25
13530,462,638428.5714285714,2016-11,2016-11-25
13531,462,857285.7142857143,2016-12,2016-12-25
13532,462,319428.5714285714,2017-01,2017-01-25
13533,462,671142.8571428572,2017-02,2017-02-25
13534,462,558142.8571428572,2017-03,2017-03-25
13535,462,905000.0,2017-04,2017-04-25
13536,462,705142.8571428572,2017-05,2017-05-25
13537,462,764285.7142857143,2017-06,2017-06-25
13538,462,626714.2857142857,2017-07,2017-07-25
13539,462,561142.8571428572,2017-08,2017-08-25
13540,462,739000.0,2017-09,2017-09-25
13541,462,450285.7142857143,2017-10,2017-10-25
13542,462,626857.1428571428,2017-11,2017-11-25
13543,462,578142.8571428572,2017-12,2017-12-25
13544,462,606857.1428571428,2018-01,2018-01-25
13545,462,367000.0,2018-02,2018-02-25
13546,462,424285.71428571426,2018-03,2018-03-25
13547,462,705428.5714285715,2018-04,2018-04-25
13548,462,690858.5714285714,2018-05,2018-05-25
13549,462,870001.4285714286,2018-06,2018-06-25
13550,462,697000.0,2018-07,2018-07-25
13551,462,404571.4285714286,2018-08,2018-08-25
13552,462,387857.14285714284,2018-09,2018-09-25
13553,462,471142.85714285716,2018-10,2018-10-25
13554,462,334142.85714285716,2018-11,2018-11-25
13555,462,267428.5714285714,2018-12,2018-12-25
13556,462,366000.0,2019-01,2019-01-25
13557,462,260571.42857142858,2019-02,2019-02-25
13558,463,12857.142857142859,2016-07,2016-07-25
13559,463,134542.85714285713,2016-08,2016-08-25
13560,463,125071.42857142857,2016-09,2016-09-25
13561,463,111285.71428571429,2016-10,2016-10-25
13562,463,173071.42857142858,2016-11,2016-11-25
13563,463,167285.7142857143,2016-12,2016-12-25
13564,463,165785.7142857143,2017-01,2017-01-25
13565,463,103545.0,2017-02,2017-02-25
13566,463,110285.71428571429,2017-03,2017-03-25
13567,463,159757.14285714287,2017-04,2017-04-25
13568,463,205471.42857142858,2017-05,2017-05-25
13569,463,338828.5714285714,2017-06,2017-06-25
13570,463,225457.14285714284,2017-07,2017-07-25
13571,463,222014.2857142857,2017-08,2017-08-25
13572,463,186300.0,2017-09,2017-09-25
13573,463,226571.42857142858,2017-10,2017-10-25
13574,463,302400.0,2017-11,2017-11-25
13575,463,329128.5714285714,2017-12,2017-12-25
13576,463,201414.2857142857,2018-01,2018-01-25
13577,463,199557.14285714287,2018-02,2018-02-25
13578,463,101714.28571428571,2018-03,2018-03-25
13579,463,253000.0,2018-04,2018-04-25
13580,463,416185.7142857143,2018-05,2018-05-25
13581,463,276271.4285714286,2018-06,2018-06-25
13582,463,319528.5714285714,2018-07,2018-07-25
13583,463,295828.5714285714,2018-08,2018-08-25
13584,463,744357.1428571428,2018-09,2018-09-25
13585,463,322200.0,2018-10,2018-10-25
13586,463,346001.5714285714,2018-11,2018-11-25
13587,463,386571.4285714286,2018-12,2018-12-25
13588,463,371357.14285714284,2019-01,2019-01-25
13589,463,205285.7142857143,2019-02,2019-02-25
13590,464,3402000.0,2016-07,2016-07-25
13591,464,4928428.571428572,2016-08,2016-08-25
13592,464,2565000.0,2016-09,2016-09-25
13593,464,3205857.7142857146,2016-10,2016-10-25
13594,464,2408585.714285714,2016-11,2016-11-25
13595,464,3275442.8571428573,2016-12,2016-12-25
13596,464,3509785.714285714,2017-01,2017-01-25
13597,464,3981714.2857142854,2017-02,2017-02-25
13598,464,3115714.285714286,2017-03,2017-03-25
13599,464,2313414.2857142854,2017-04,2017-04-25
13600,464,3466571.4285714286,2017-05,2017-05-25
13601,464,4854642.857142857,2017-06,2017-06-25
13602,464,2770714.285714286,2017-07,2017-07-25
13603,464,2851428.5714285714,2017-08,2017-08-25
13604,464,4002857.1428571427,2017-09,2017-09-25
13605,464,2952857.1428571427,2017-10,2017-10-25
13606,464,2623714.2857142854,2017-11,2017-11-25
13607,464,1742857.142857143,2017-12,2017-12-25
13608,464,3378571.4285714286,2018-01,2018-01-25
13609,464,2483571.4285714286,2018-02,2018-02-25
13610,464,2720142.8571428573,2018-03,2018-03-25
13611,464,2758142.8571428573,2018-04,2018-04-25
13612,464,2201714.285714286,2018-05,2018-05-25
13613,464,3185857.1428571427,2018-06,2018-06-25
13614,464,3914714.2857142854,2018-07,2018-07-25
13615,464,3049428.5714285714,2018-08,2018-08-25
13616,464,1666000.0,2018-09,2018-09-25
13617,464,2527142.8571428573,2018-10,2018-10-25
13618,464,2378571.4285714286,2018-11,2018-11-25
13619,464,2209571.4285714286,2018-12,2018-12-25
13620,464,2533714.285714286,2019-01,2019-01-25
13621,464,2047571.4285714289,2019-02,2019-02-25
13622,465,526571.4285714285,2016-06,2016-06-25
13623,465,562857.1428571428,2016-07,2016-07-25
13624,465,636000.0,2016-08,2016-08-25
13625,465,603142.8571428572,2016-09,2016-09-25
13626,465,534714.2857142857,2016-10,2016-10-25
13627,465,750142.8571428572,2016-11,2016-11-25
13628,465,652142.8571428572,2016-12,2016-12-25
13629,465,579142.8571428572,2017-01,2017-01-25
13630,465,523857.14285714284,2017-02,2017-02-25
13631,465,476000.0,2017-03,2017-03-25
13632,465,551142.8571428572,2017-04,2017-04-25
13633,465,222142.85714285713,2017-05,2017-05-25
13634,465,358428.5714285714,2017-06,2017-06-25
13635,465,366000.0,2017-07,2017-07-25
13636,465,337000.0,2017-08,2017-08-25
13637,465,450142.85714285716,2017-09,2017-09-25
13638,465,320000.0,2017-10,2017-10-25
13639,465,342428.5714285714,2017-11,2017-11-25
13640,465,232142.85714285716,2017-12,2017-12-25
13641,465,383714.2857142857,2018-02,2018-02-25
13642,465,428000.0,2018-03,2018-03-25
13643,465,218000.0,2018-04,2018-04-25
13644,465,478714.28571428574,2018-05,2018-05-25
13645,465,457142.85714285716,2018-06,2018-06-25
13646,465,421000.0,2018-07,2018-07-25
13647,465,36428.571428571435,2018-08,2018-08-25
13648,465,89571.42857142857,2018-09,2018-09-25
13649,465,40571.42857142857,2018-10,2018-10-25
13650,465,156571.42857142858,2018-12,2018-12-25
13651,465,268428.5714285714,2019-01,2019-01-25
13652,465,231142.85714285713,2019-02,2019-02-25
13653,466,947285.7142857143,2016-11,2016-11-25
13654,466,1067428.5714285714,2016-12,2016-12-25
13655,466,614642.8571428572,2017-01,2017-01-25
13656,466,716500.0,2017-02,2017-02-25
13657,466,1099500.0,2017-03,2017-03-25
13658,466,1199571.4285714286,2017-04,2017-04-25
13659,466,957285.7142857143,2017-05,2017-05-25
13660,466,810428.5714285715,2017-06,2017-06-25
13661,466,945571.4285714286,2017-07,2017-07-25
13662,466,1139857.142857143,2017-08,2017-08-25
13663,466,1113642.857142857,2017-09,2017-09-25
13664,466,891285.7142857143,2017-10,2017-10-25
13665,466,1059071.4285714286,2017-11,2017-11-25
13666,466,1352500.0,2017-12,2017-12-25
13667,466,1108000.0,2018-01,2018-01-25
13668,466,1048857.142857143,2018-02,2018-02-25
13669,466,1362357.142857143,2018-03,2018-03-25
13670,466,1000642.8571428572,2018-04,2018-04-25
13671,466,1268928.5714285714,2018-05,2018-05-25
13672,466,1296928.5714285714,2018-06,2018-06-25
13673,466,1172000.0,2018-07,2018-07-25
13674,466,1275428.5714285714,2018-08,2018-08-25
13675,466,1114571.4285714286,2018-09,2018-09-25
13676,466,1083357.142857143,2018-10,2018-10-25
13677,466,778785.7142857143,2018-11,2018-11-25
13678,466,1017857.1428571428,2018-12,2018-12-25
13679,466,588785.7142857143,2019-01,2019-01-25
13680,466,774714.2857142857,2019-02,2019-02-25
13681,467,1407571.4285714286,2016-08,2016-08-25
13682,467,1452142.857142857,2016-09,2016-09-25
13683,467,1840000.0,2016-10,2016-10-25
13684,467,1359285.7142857143,2016-11,2016-11-25
13685,467,1445714.2857142857,2016-12,2016-12-25
13686,467,1532857.142857143,2017-01,2017-01-25
13687,467,1488000.0,2017-02,2017-02-25
13688,467,1544000.0,2017-03,2017-03-25
13689,467,1807571.4285714286,2017-04,2017-04-25
13690,467,1799142.857142857,2017-05,2017-05-25
13691,467,1499000.0,2017-06,2017-06-25
13692,467,1616428.5714285714,2017-07,2017-07-25
13693,467,2221714.285714286,2017-08,2017-08-25
13694,467,2324285.714285714,2017-09,2017-09-25
13695,467,2093857.142857143,2017-10,2017-10-25
13696,467,2166857.1428571427,2017-11,2017-11-25
13697,467,2225571.4285714286,2017-12,2017-12-25
13698,467,1907000.0,2018-01,2018-01-25
13699,467,1431428.5714285714,2018-02,2018-02-25
13700,467,1684857.142857143,2018-03,2018-03-25
13701,467,1791285.7142857143,2018-04,2018-04-25
13702,467,2040285.7142857143,2018-05,2018-05-25
13703,467,1569285.7142857143,2018-06,2018-06-25
13704,467,1463714.2857142857,2018-07,2018-07-25
13705,467,1723142.857142857,2018-08,2018-08-25
13706,467,1854714.2857142857,2018-09,2018-09-25
13707,467,2121142.8571428573,2018-10,2018-10-25
13708,467,1524285.7142857143,2018-11,2018-11-25
13709,467,1958285.7142857143,2018-12,2018-12-25
13710,467,1523714.2857142857,2019-01,2019-01-25
13711,467,1406857.142857143,2019-02,2019-02-25
13712,468,538142.8571428572,2016-06,2016-06-25
13713,468,674714.2857142857,2016-07,2016-07-25
13714,468,543428.5714285715,2016-08,2016-08-25
13715,468,591285.7142857143,2016-09,2016-09-25
13716,468,619285.7142857143,2016-10,2016-10-25
13717,468,562928.5714285715,2016-11,2016-11-25
13718,468,517642.85714285716,2016-12,2016-12-25
13719,468,620428.5714285715,2017-01,2017-01-25
13720,468,514500.0,2017-02,2017-02-25
13721,468,496571.4285714286,2017-03,2017-03-25
13722,468,508500.0,2017-04,2017-04-25
13723,468,530357.1428571428,2017-05,2017-05-25
13724,468,552357.1428571428,2017-06,2017-06-25
13725,468,574285.7142857143,2017-07,2017-07-25
13726,468,819285.7142857143,2017-08,2017-08-25
13727,468,644142.8571428572,2017-09,2017-09-25
13728,468,568142.8571428572,2017-10,2017-10-25
13729,468,485642.85714285716,2017-11,2017-11-25
13730,468,461428.5714285714,2017-12,2017-12-25
13731,468,7500.0,2018-01,2018-01-25
13732,468,801500.0,2018-03,2018-03-25
13733,468,637214.2857142857,2018-04,2018-04-25
13734,468,554142.8571428572,2018-05,2018-05-25
13735,468,599357.1428571428,2018-06,2018-06-25
13736,468,689285.7142857143,2018-07,2018-07-25
13737,468,502642.85714285716,2018-08,2018-08-25
13738,468,586571.4285714285,2018-09,2018-09-25
13739,468,560000.0,2018-10,2018-10-25
13740,468,695642.8571428572,2018-11,2018-11-25
13741,468,709785.7142857143,2018-12,2018-12-25
13742,468,653785.7142857143,2019-01,2019-01-25
13743,468,624428.5714285715,2019-02,2019-02-25
13744,469,654285.7142857143,2016-08,2016-08-25
13745,469,835714.2857142857,2016-09,2016-09-25
13746,469,454285.71428571426,2016-10,2016-10-25
13747,469,415571.4285714286,2016-11,2016-11-25
13748,469,814285.7142857143,2016-12,2016-12-25
13749,469,691428.5714285712,2017-01,2017-01-25
13750,469,1475714.2857142857,2017-02,2017-02-25
13751,469,1114285.7142857143,2017-03,2017-03-25
13752,469,875714.2857142857,2017-04,2017-04-25
13753,469,938571.4285714286,2017-05,2017-05-25
13754,469,1155714.2857142857,2017-06,2017-06-25
13755,469,959714.2857142856,2017-07,2017-07-25
13756,469,2092857.1428571427,2017-08,2017-08-25
13757,469,909714.2857142858,2017-09,2017-09-25
13758,469,828571.4285714286,2017-10,2017-10-25
13759,469,1811428.5714285714,2017-11,2017-11-25
13760,469,1924285.7142857143,2017-12,2017-12-25
13761,469,2018571.4285714286,2018-01,2018-01-25
13762,469,1110000.0,2018-02,2018-02-25
13763,469,1142857.142857143,2018-03,2018-03-25
13764,469,2196285.7142857146,2018-04,2018-04-25
13765,469,5456428.571428571,2018-05,2018-05-25
13766,469,6042742.857142857,2018-06,2018-06-25
13767,469,7081571.428571428,2018-07,2018-07-25
13768,469,7570714.285714285,2018-08,2018-08-25
13769,469,7229428.571428571,2018-09,2018-09-25
13770,469,8437142.857142856,2018-10,2018-10-25
13771,469,5744000.0,2018-11,2018-11-25
13772,469,5625000.0,2018-12,2018-12-25
13773,469,4489285.714285715,2019-01,2019-01-25
13774,469,5208935.714285715,2019-02,2019-02-25
13775,470,1192857.142857143,2016-06,2016-06-25
13776,470,2608571.4285714286,2016-07,2016-07-25
13777,470,1975714.2857142857,2016-08,2016-08-25
13778,470,1551428.5714285714,2016-09,2016-09-25
13779,470,1579285.7142857143,2016-10,2016-10-25
13780,470,1862142.857142857,2016-11,2016-11-25
13781,470,1635714.2857142857,2016-12,2016-12-25
13782,470,2132857.1428571427,2017-01,2017-01-25
13783,470,2238571.4285714286,2017-02,2017-02-25
13784,470,1955714.2857142857,2017-03,2017-03-25
13785,470,1742857.1428571427,2017-04,2017-04-25
13786,470,1978571.4285714286,2017-05,2017-05-25
13787,470,2245714.2857142854,2017-06,2017-06-25
13788,470,2187142.8571428573,2017-07,2017-07-25
13789,470,2530000.0,2017-08,2017-08-25
13790,470,1994228.5714285714,2017-09,2017-09-25
13791,470,2542857.1428571427,2017-10,2017-10-25
13792,470,2100000.0,2017-11,2017-11-25
13793,470,2920428.5714285714,2017-12,2017-12-25
13794,470,2378142.8571428573,2018-01,2018-01-25
13795,470,2161428.5714285714,2018-02,2018-02-25
13796,470,2135714.2857142854,2018-03,2018-03-25
13797,470,1951428.5714285714,2018-04,2018-04-25
13798,470,3174285.714285714,2018-05,2018-05-25
13799,470,2720071.4285714286,2018-06,2018-06-25
13800,470,3467142.8571428573,2018-07,2018-07-25
13801,470,3165000.0,2018-08,2018-08-25
13802,470,3988700.0,2018-09,2018-09-25
13803,470,3263485.7142857146,2018-10,2018-10-25
13804,470,2169614.2857142854,2018-11,2018-11-25
13805,470,3900000.0,2018-12,2018-12-25
13806,470,2842428.5714285714,2019-01,2019-01-25
13807,470,1131428.5714285714,2019-02,2019-02-25
13808,471,1653257.142857143,2016-06,2016-06-25
13809,471,2682728.5714285714,2016-07,2016-07-25
13810,471,2025678.5714285714,2016-08,2016-08-25
13811,471,1420442.8571428573,2016-09,2016-09-25
13812,471,939285.7142857143,2016-10,2016-10-25
13813,471,1661014.2857142857,2016-11,2016-11-25
13814,471,1165714.2857142857,2016-12,2016-12-25
13815,471,1255114.2857142857,2017-01,2017-01-25
13816,471,1402500.0,2017-02,2017-02-25
13817,471,1114000.0,2017-03,2017-03-25
13818,471,1245500.0,2017-04,2017-04-25
13819,471,1673642.857142857,2017-05,2017-05-25
13820,471,1508928.5714285714,2017-06,2017-06-25
13821,471,2045142.857142857,2017-07,2017-07-25
13822,471,2883314.285714286,2017-08,2017-08-25
13823,471,2620857.1428571427,2017-09,2017-09-25
13824,471,1192071.4285714286,2017-10,2017-10-25
13825,471,2509428.5714285714,2017-11,2017-11-25
13826,471,2294285.714285714,2017-12,2017-12-25
13827,471,1675785.7142857143,2018-01,2018-01-25
13828,471,1754842.857142857,2018-02,2018-02-25
13829,471,1605571.4285714286,2018-03,2018-03-25
13830,471,1283428.5714285714,2018-04,2018-04-25
13831,471,1595571.4285714286,2018-05,2018-05-25
13832,471,2042842.857142857,2018-06,2018-06-25
13833,471,2875392.8571428573,2018-07,2018-07-25
13834,471,1734714.2857142857,2018-08,2018-08-25
13835,471,1520734.2857142857,2018-09,2018-09-25
13836,471,1453628.5714285714,2018-10,2018-10-25
13837,471,993057.1428571428,2018-11,2018-11-25
13838,471,1425000.0,2018-12,2018-12-25
13839,471,1258857.1428571427,2019-01,2019-01-25
13840,471,1181928.5714285714,2019-02,2019-02-25
13841,472,1112000.0,2016-10,2016-10-25
